selection_model,train_model,features,fpr,tpr,threshold
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.19230769230769232, 0.21794871794871795, 0.38461538461538464, 0.41025641025641024, 0.4358974358974359, 0.47435897435897434, 0.5, 0.5128205128205128, 0.5641025641025641, 0.6153846153846154, 0.7051282051282052, 0.7564102564102564, 0.7692307692307693, 1.0]","[0.0, 0.8548895899053628, 0.8596214511041009, 0.8785488958990536, 0.8817034700315457, 0.88801261829653, 0.8911671924290221, 0.8958990536277602, 0.8990536277602523, 0.9053627760252366, 0.9085173501577287, 0.9116719242902208, 0.916403785488959, 0.919558359621451, 0.9211356466876972, 0.9242902208201893, 0.9337539432176656, 0.9369085173501577, 0.943217665615142, 0.9463722397476341, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.991      0.99       0.98666667 0.985
 0.98333333 0.98       0.97666667 0.975      0.97333333 0.97
 0.965      0.96333333 0.96328571 0.96166667 0.95633333 0.95333333
 0.93833333 0.93333333 0.69966667 0.57833333 0.56766667 0.52328571
 0.48688889 0.48047619 0.44047619 0.41109524 0.34833333 0.15133333
 0.14       0.06       0.05666667 0.04666667 0.04333333 0.03833333
 0.03733333 0.03       0.01666667 0.01333333 0.01       0.00666667
 0.        ]"
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.10256410256410256, 0.10256410256410256, 0.14102564102564102, 0.14102564102564102, 0.16666666666666666, 0.16666666666666666, 0.19230769230769232, 0.19230769230769232, 0.21794871794871795, 0.21794871794871795, 0.2692307692307692, 0.2692307692307692, 0.8333333333333334, 0.8333333333333334, 1.0]","[0.0, 0.0015772870662460567, 0.050473186119873815, 0.050473186119873815, 0.2476340694006309, 0.2476340694006309, 0.3391167192429022, 0.3391167192429022, 0.4242902208201893, 0.4242902208201893, 0.9779179810725552, 0.9779179810725552, 0.9794952681388013, 0.9794952681388013, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 0.99998862 0.99594649 0.99592788 0.9915208  0.99145131
 0.98817579 0.98813199 0.98496029 0.984958   0.94255231 0.93787737
 0.92101553 0.91784984 0.86302683 0.85469347 0.84478494 0.59434582
 0.57672414 0.53075955 0.47884922 0.3986345  0.37409406 0.34500954
 0.25467441 0.17640268 0.16503865 0.00986863 0.00975654 0.00784374]"
DecisionTree,DecisionTree,2,"[0.0, 0.0, 0.02564102564102564, 0.10256410256410256, 1.0]","[0.0, 0.9873817034700315, 0.9968454258675079, 1.0, 1.0]",[ inf 1.   0.75 0.25 0.  ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.11538461538461539, 0.14102564102564102, 0.1794871794871795, 0.20512820512820512, 0.23076923076923078, 0.2692307692307692, 0.28205128205128205, 0.34615384615384615, 0.3717948717948718, 1.0]","[0.0, 0.8391167192429022, 0.9022082018927445, 0.9053627760252366, 0.9148264984227129, 0.916403785488959, 0.9353312302839116, 0.9400630914826499, 0.944794952681388, 0.9463722397476341, 0.9495268138801262, 0.9542586750788643, 0.9605678233438486, 0.9652996845425867, 0.9700315457413249, 0.9716088328075709, 0.9763406940063092, 0.9810725552050473, 0.9842271293375394, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.974963   0.97406375 0.9717068  0.9651702  0.96488565
 0.9639808  0.95540947 0.95354056 0.9493573  0.94916284 0.93471843
 0.93195736 0.91380125 0.9124308  0.9018353  0.90021116 0.84452564
 0.8366613  0.83290684 0.80546576 0.764866   0.6928093  0.68759376
 0.67551243 0.67388177 0.6151481  0.6067418  0.5649815  0.4542763
 0.40307817 0.3183642  0.2492259  0.24629156 0.21593373 0.20291688
 0.19210777 0.18986228 0.18319245 0.17146689 0.15752126 0.14263651]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.15384615384615385, 0.20512820512820512, 0.21794871794871795, 0.2948717948717949, 0.3076923076923077, 1.0]","[0.0, 0.9495268138801262, 0.9574132492113565, 0.9589905362776026, 0.9637223974763407, 0.9668769716088328, 0.9794952681388013, 0.9810725552050473, 0.9858044164037855, 0.9889589905362776, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.96666667 0.95       0.925
 0.9        0.83333333 0.8        0.79571429 0.59166667 0.56666667
 0.23333333 0.2        0.15833333 0.13333333 0.1        0.08333333
 0.05       0.025      0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.11538461538461539, 0.14102564102564102, 0.14102564102564102, 0.16666666666666666, 0.16666666666666666, 0.41025641025641024, 0.41025641025641024, 1.0]","[0.0, 0.033123028391167195, 0.9747634069400631, 0.9747634069400631, 0.9779179810725552, 0.9779179810725552, 0.9794952681388013, 0.9794952681388013, 0.9889589905362776, 0.9889589905362776, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[           inf 1.00000000e+00 8.87249822e-01 8.87084088e-01
 8.54088442e-01 8.40195677e-01 8.35844733e-01 7.64871440e-01
 6.42777424e-01 6.14859118e-01 4.61666248e-01 3.88368878e-01
 3.13880875e-01 2.91648099e-01 2.89269135e-01 2.74122047e-01
 2.35434324e-01 2.16494619e-01 1.98092966e-01 9.22735887e-02
 8.68118244e-02 9.13424029e-04]"
DecisionTree,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.07692307692307693, 0.07692307692307693, 0.11538461538461539, 0.11538461538461539, 0.19230769230769232, 0.20512820512820512, 0.24358974358974358, 0.2948717948717949, 0.4230769230769231, 0.47435897435897434, 0.5128205128205128, 0.5384615384615384, 0.5641025641025641, 0.5897435897435898, 0.6923076923076923, 0.717948717948718, 0.9871794871794872, 1.0]","[0.0, 0.7034700315457413, 0.7145110410094637, 0.7160883280757098, 0.7208201892744479, 0.7271293375394322, 0.7539432176656151, 0.7586750788643533, 0.7618296529968455, 0.7791798107255521, 0.7854889589905363, 0.7902208201892744, 0.7965299684542587, 0.7981072555205048, 0.8170347003154574, 0.8217665615141956, 0.8233438485804416, 0.8375394321766562, 0.8406940063091483, 0.8422712933753943, 0.8722397476340694, 0.9227129337539433, 0.9258675078864353, 0.9305993690851735, 0.9337539432176656, 0.9400630914826499, 0.9463722397476341, 0.9479495268138801, 0.9511041009463722, 0.9542586750788643, 0.9589905362776026, 0.9842271293375394, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9936908517350158, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99736893 0.99731064 0.99717927 0.9969645  0.9969459
 0.99681586 0.99680185 0.99630415 0.99599946 0.99479747 0.99443036
 0.99430966 0.9942888  0.9938101  0.9934829  0.9931178  0.9927504
 0.99251443 0.9917625  0.9917217  0.9899692  0.98865485 0.98862016
 0.9871718  0.9862531  0.986101   0.9848     0.98323107 0.977693
 0.9776905  0.8461794  0.8361257  0.7986452  0.7756775  0.7120442
 0.69853014 0.6758315  0.6086851  0.41665936 0.29952005 0.18775454
 0.15213926 0.11328112 0.1130265  0.10374049 0.08920769 0.04049616
 0.03058283 0.0252632  0.02479627 0.02239862 0.02160541 0.02100028
 0.01954061 0.01828874 0.01758701]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.16666666666666666, 0.19230769230769232, 0.23076923076923078, 0.24358974358974358, 0.2564102564102564, 0.28205128205128205, 0.3076923076923077, 0.41025641025641024, 1.0]","[0.0, 0.9274447949526814, 0.9369085173501577, 0.9511041009463722, 0.9558359621451105, 0.9637223974763407, 0.9668769716088328, 0.9700315457413249, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.998422712933754, 0.998422712933754, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98       0.96666667 0.95833333 0.95
 0.93571429 0.92916667 0.70666667 0.68710317 0.65416667 0.615
 0.54960317 0.50416667 0.31972222 0.18888889 0.15416667 0.14583333
 0.125      0.1125     0.1        0.05       0.025      0.        ]"
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.15384615384615385, 0.15384615384615385, 0.19230769230769232, 0.19230769230769232, 0.20512820512820512, 0.20512820512820512, 0.38461538461538464, 0.38461538461538464, 1.0]","[0.0, 0.015772870662460567, 0.9810725552050473, 0.9810725552050473, 0.9858044164037855, 0.9858044164037855, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 1.         0.71687558 0.69890203 0.615743   0.57128263
 0.42254412 0.41550222 0.38788707 0.25302838 0.2331375  0.19963094
 0.18934951 0.18268605 0.17996777 0.11013352 0.10559115 0.00230459]"
DecisionTree,DecisionTree,4,"[0.0, 0.0, 0.01282051282051282, 0.0641025641025641, 0.08974358974358974, 1.0]","[0.0, 0.9889589905362776, 0.9921135646687698, 0.998422712933754, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.11538461538461539, 0.2948717948717949, 0.34615384615384615, 0.3974358974358974, 0.4230769230769231, 0.4358974358974359, 0.48717948717948717, 0.5, 1.0]","[0.0, 0.694006309148265, 0.7365930599369085, 0.7381703470031545, 0.7570977917981072, 0.7586750788643533, 0.7649842271293376, 0.7681388012618297, 0.7760252365930599, 0.7791798107255521, 0.807570977917981, 0.8107255520504731, 0.8170347003154574, 0.8264984227129337, 0.8280757097791798, 0.8375394321766562, 0.861198738170347, 0.862776025236593, 0.8659305993690851, 0.8675078864353313, 0.8706624605678234, 0.8769716088328076, 0.8911671924290221, 0.8927444794952681, 0.8958990536277602, 0.8974763406940063, 0.9006309148264984, 0.9085173501577287, 0.9116719242902208, 0.9369085173501577, 0.9416403785488959, 0.9605678233438486, 0.9637223974763407, 0.9873817034700315, 0.9873817034700315, 0.9905362776025236, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.97484595 0.97407544 0.97265077 0.9726503  0.972112
 0.9718375  0.9718146  0.9709024  0.970249   0.9701465  0.9697099
 0.96846753 0.96782595 0.9676778  0.9672879  0.96688753 0.96672976
 0.966294   0.96484274 0.96432984 0.963088   0.96195674 0.9616646
 0.96152943 0.9614745  0.9612201  0.95994216 0.95980364 0.95113325
 0.9503444  0.93590844 0.9340935  0.7736298  0.73688686 0.6672112
 0.64857167 0.6240513  0.552991   0.5240159  0.42870387 0.413803
 0.40941057 0.40459535 0.39509216 0.33670738 0.19278114 0.18420681
 0.16247693 0.16067071 0.15764518 0.14091063 0.1391382  0.13031694]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.05128205128205128, 0.0641025641025641, 0.1282051282051282, 0.23076923076923078, 0.3974358974358974, 1.0]","[0.0, 0.9589905362776026, 0.9779179810725552, 0.9842271293375394, 0.9889589905362776, 0.9921135646687698, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.95 0.9  0.85 0.8  0.75 0.6  0.35 0.25 0.2  0.15 0.1  0.05
 0.  ]"
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.05128205128205128, 0.05128205128205128, 0.10256410256410256, 0.10256410256410256, 0.15384615384615385, 0.15384615384615385, 0.3076923076923077, 0.3076923076923077, 1.0]","[0.0, 0.0473186119873817, 0.9826498422712934, 0.9826498422712934, 0.9858044164037855, 0.9858044164037855, 0.9921135646687698, 0.9921135646687698, 0.9952681388012619, 0.9952681388012619, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[           inf 1.00000000e+00 6.81864996e-01 6.18126813e-01
 4.60543028e-01 4.22100069e-01 3.09688794e-01 1.68494911e-01
 1.65004490e-01 1.26014599e-01 1.18939388e-01 7.07789594e-02
 6.37135677e-02 1.55099903e-04]"
DecisionTree,DecisionTree,5,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,1,"[0.0, 0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.10256410256410256, 0.21794871794871795, 0.23076923076923078, 0.41025641025641024, 1.0]","[0.0, 0.919558359621451, 0.9305993690851735, 0.9558359621451105, 0.9589905362776026, 0.9684542586750788, 0.9794952681388013, 0.9826498422712934, 0.9921135646687698, 1.0]","[       inf 0.97127455 0.9599228  0.9356128  0.7417798  0.54888165
 0.48936388 0.4498492  0.30614445 0.2727513 ]"
RandomForest,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.1794871794871795, 0.21794871794871795, 0.24358974358974358, 0.2692307692307692, 0.2948717948717949, 0.34615384615384615, 0.358974358974359, 0.4358974358974359, 1.0]","[0.0, 0.943217665615142, 0.944794952681388, 0.9511041009463722, 0.9558359621451105, 0.9652996845425867, 0.9700315457413249, 0.9763406940063092, 0.9794952681388013, 0.9826498422712934, 0.9873817034700315, 0.9873817034700315, 0.9921135646687698, 0.9921135646687698, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.94583333 0.89285714 0.88333333 0.85
 0.8        0.79166667 0.77333333 0.7725     0.73333333 0.725
 0.575      0.53583333 0.50416667 0.48916667 0.45833333 0.3725
 0.33833333 0.26333333 0.23416667 0.20833333 0.1375     0.10416667
 0.1        0.05416667 0.03333333 0.025      0.        ]"
RandomForest,SVM,1,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.14102564102564102, 0.14102564102564102, 0.16666666666666666, 0.16666666666666666, 0.20512820512820512, 0.20512820512820512, 0.21794871794871795, 0.21794871794871795, 0.3076923076923077, 0.3076923076923077, 0.3974358974358974, 0.3974358974358974, 0.4230769230769231, 0.4230769230769231, 0.4358974358974359, 0.4358974358974359, 0.5, 0.5, 1.0, 1.0]","[0.0, 0.0015772870662460567, 0.9211356466876972, 0.9211356466876972, 0.9305993690851735, 0.9305993690851735, 0.9558359621451105, 0.9558359621451105, 0.9589905362776026, 0.9589905362776026, 0.9621451104100947, 0.9621451104100947, 0.9637223974763407, 0.9637223974763407, 0.9668769716088328, 0.9668769716088328, 0.9684542586750788, 0.9684542586750788, 0.973186119873817, 0.973186119873817, 0.9747634069400631, 0.9747634069400631, 0.9794952681388013, 0.9794952681388013, 0.9826498422712934, 0.9826498422712934, 0.9873817034700315, 0.9873817034700315, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 1.0]","[       inf 1.         0.93833672 0.93705919 0.90822436 0.90811911
 0.78390724 0.76995189 0.74919283 0.72526826 0.69232194 0.68941902
 0.636038   0.61245767 0.60705192 0.60387419 0.60090215 0.58504264
 0.55042325 0.51748367 0.5        0.47949478 0.40663865 0.403945
 0.38781717 0.35484774 0.33930935 0.2841247  0.25744661 0.24847048
 0.24484034 0.23674196 0.23381215 0.20996558 0.20397397 0.02666632
 0.01512757]"
RandomForest,DecisionTree,1,"[0.0, 0.0, 0.038461538461538464, 1.0]","[0.0, 0.9952681388012619, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.1282051282051282, 0.15384615384615385, 0.15384615384615385, 0.16666666666666666, 0.20512820512820512, 0.23076923076923078, 0.2948717948717949, 0.38461538461538464, 0.5, 1.0]","[0.0, 0.6451104100946372, 0.7744479495268138, 0.8375394321766562, 0.8422712933753943, 0.861198738170347, 0.8643533123028391, 0.8753943217665615, 0.8769716088328076, 0.9053627760252366, 0.9085173501577287, 0.9148264984227129, 0.917981072555205, 0.9290220820189274, 0.9290220820189274, 0.9305993690851735, 0.9337539432176656, 0.9353312302839116, 0.9384858044164038, 0.943217665615142, 0.944794952681388, 0.9637223974763407, 0.9794952681388013, 0.9810725552050473, 0.9842271293375394, 0.9842271293375394, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9921135646687698, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9975031  0.9964443  0.9945749  0.9905398  0.9884454
 0.9796126  0.975578   0.97515976 0.97161    0.96051896 0.95272756
 0.9393128  0.91644824 0.915664   0.9128147  0.90720266 0.8799295
 0.87658757 0.87265563 0.8644325  0.8606086  0.8382905  0.81772894
 0.7843146  0.75121194 0.7013811  0.6180554  0.5947144  0.45578077
 0.45328125 0.34139207 0.30752307 0.21161476 0.20979777 0.20730573
 0.1930306  0.14361142 0.13125527 0.12459653 0.08166037 0.07417277]"
RandomForest,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.15384615384615385, 0.48717948717948717, 0.5384615384615384, 0.6025641025641025, 0.6282051282051282, 0.6410256410256411, 0.6794871794871795, 0.7051282051282052, 0.7692307692307693, 0.8205128205128205, 0.8461538461538461, 0.8589743589743589, 0.9102564102564102, 0.9230769230769231, 1.0]","[0.0, 0.8422712933753943, 0.8501577287066246, 0.862776025236593, 0.8643533123028391, 0.8706624605678234, 0.8738170347003155, 0.8832807570977917, 0.88801261829653, 0.8911671924290221, 0.8958990536277602, 0.9022082018927445, 0.9037854889589906, 0.9085173501577287, 0.9100946372239748, 0.9132492113564669, 0.917981072555205, 0.9211356466876972, 0.9274447949526814, 0.9305993690851735, 0.9384858044164038, 0.9416403785488959, 0.9621451104100947, 0.9652996845425867, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9975     0.99666667 0.996      0.99333333
 0.99314286 0.98933333 0.98742857 0.985      0.98016667 0.97984127
 0.97761905 0.9775     0.97242857 0.97166667 0.96666667 0.966
 0.95564935 0.953      0.93104762 0.92966667 0.89133333 0.88733333
 0.75859524 0.69010317 0.69003968 0.6687619  0.64461905 0.64110317
 0.62457143 0.60726263 0.50734921 0.4515873  0.34636508 0.33873016
 0.21429437 0.20309524 0.03674603 0.02928571 0.02366667 0.0234127
 0.02333333 0.022      0.01733333 0.014      0.01333333 0.01066667
 0.00666667 0.005      0.004      0.        ]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.16666666666666666, 0.16666666666666666, 0.19230769230769232, 0.19230769230769232, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.011041009463722398, 0.9511041009463722, 0.9511041009463722, 0.9637223974763407, 0.9637223974763407, 0.9684542586750788, 0.9684542586750788, 0.9747634069400631, 0.9747634069400631, 0.9921135646687698, 0.9921135646687698, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[           inf 1.00000000e+00 9.51106609e-01 9.42070225e-01
 9.04085870e-01 8.86813575e-01 8.84993880e-01 8.67842889e-01
 8.30482141e-01 8.22337402e-01 5.29520650e-01 4.53895677e-01
 4.26694106e-01 2.97299441e-01 2.52991347e-01 2.12070346e-01
 2.02200716e-01 9.90014291e-02 9.18840995e-02 2.81994866e-04]"
RandomForest,DecisionTree,2,"[0.0, 0.0, 0.038461538461538464, 0.05128205128205128, 0.07692307692307693, 1.0]","[0.0, 0.9873817034700315, 0.9968454258675079, 0.998422712933754, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.1282051282051282, 0.1794871794871795, 0.1794871794871795, 0.19230769230769232, 0.23076923076923078, 0.2564102564102564, 0.2692307692307692, 0.3076923076923077, 0.32051282051282054, 0.358974358974359, 1.0]","[0.0, 0.7870662460567823, 0.8375394321766562, 0.8501577287066246, 0.8533123028391167, 0.8564668769716088, 0.8675078864353313, 0.8927444794952681, 0.8990536277602523, 0.9006309148264984, 0.917981072555205, 0.9242902208201893, 0.9290220820189274, 0.9463722397476341, 0.9605678233438486, 0.9652996845425867, 0.9716088328075709, 0.9716088328075709, 0.973186119873817, 0.973186119873817, 0.9747634069400631, 0.9810725552050473, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9745443  0.9739828  0.97309816 0.970892   0.9678705
 0.96766996 0.96592206 0.96278876 0.96206284 0.96117514 0.9550583
 0.9520882  0.9486171  0.92337    0.90967053 0.8956581  0.89321774
 0.87647617 0.8741229  0.8718117  0.75112355 0.71913964 0.7147069
 0.7020079  0.6858961  0.4699393  0.27820623 0.27426293 0.27285787
 0.27035907 0.25243816 0.25040066 0.24728088 0.22586387 0.2249196
 0.20915169 0.20092762 0.1925195  0.16003355 0.14658336]"
